0deg,15deg,30deg,45deg,60deg,75deg,88deg,90deg,92deg,105deg,120deg,135deg,150deg,165deg,180deg,270deg
0.19842399999999927,0.20423900000000028,0.21207200000000004,0.2159279999999999,-0.17441299999999949,-0.1739379999999997,-0.1853410000000002,-0.17298800000000014,-0.1718270000000004,-0.21089000000000002,-0.19695399999999985,-0.18697699999999973,-0.15102800000000016,-0.17499399999999987,-0.19616200000000017,-0.14939199999999975
0.22290049999999972,0.22835949999999983,0.21963700000000008,0.22414650000000025,-0.16443649999999987,-0.16118949999999987,-0.18148700000000018,-0.16834300000000013,-0.1837570000000004,-0.17634000000000016,-0.1714039999999999,-0.1751784999999999,-0.174334,-0.18375699999999995,-0.16715500000000016,-0.17174749999999994
0.21566149999999995,0.22957599999999978,0.22850800000000016,0.23948550000000024,-0.18037850000000022,-0.16250950000000008,-0.17143050000000004,-0.1639879999999998,-0.18272749999999993,-0.17834649999999996,-0.16792000000000007,-0.18037800000000015,-0.19489500000000026,-0.183519,-0.16121600000000003,-0.18391500000000027
0.22723199999999988,0.2166405,0.22144699999999995,0.22444299999999995,-0.18745199999999995,-0.18811199999999983,-0.17905899999999964,-0.1827535,-0.16902899999999965,-0.18935250000000003,-0.1826485,-0.17269749999999995,-0.16945100000000002,-0.16562399999999977,-0.1856304999999998,-0.16929300000000014
0.23586550000000006,0.2246505000000001,0.2365775000000001,0.23108899999999988,-0.16235149999999976,-0.1873990000000001,-0.17377999999999982,-0.18858700000000006,-0.1843110000000001,-0.17246000000000006,-0.18357249999999992,-0.1718535000000001,-0.1586559999999997,-0.16979450000000007,-0.17552199999999996,-0.1661785
0.21889550000000035,0.22803300000000037,0.23601399999999995,0.23476799999999987,-0.18082699999999985,-0.18101199999999995,-0.17742199999999997,-0.18095949999999972,-0.1764190000000001,-0.17161599999999977,-0.18837600000000032,-0.1876104999999999,-0.18977500000000003,-0.184126,-0.18423200000000017,-0.19048750000000014
0.2217435000000001,0.23880299999999988,0.21020249999999985,0.20776949999999994,-0.19043450000000028,-0.17219649999999964,-0.18703000000000003,-0.18103800000000003,-0.17161550000000014,-0.16340699999999986,-0.1698735,-0.16752399999999978,-0.18687150000000008,-0.18721449999999962,-0.18700349999999988,-0.19481599999999988
0.22088299999999972,0.21794599999999997,0.2098760000000004,0.2152759999999998,-0.18246350000000033,-0.18172450000000007,-0.1709820000000004,-0.16665300000000016,-0.18613250000000026,-0.18238400000000032,-0.1664159999999999,-0.18386250000000004,-0.18283300000000002,-0.191913,-0.17206449999999984,-0.1732784999999999
0.22411700000000012,0.20925300000000036,0.22429500000000013,0.22482900000000017,-0.16847449999999986,-0.1778710000000001,-0.17290850000000013,-0.17789750000000026,-0.1867924999999997,-0.18520850000000033,-0.17747500000000027,-0.18518250000000025,-0.16805249999999994,-0.17351600000000023,-0.17507300000000026,-0.16248299999999993
0.21630800000000017,0.23859999999999992,0.2323839999999997,0.23605900000000024,-0.17597050000000003,-0.17945849999999997,-0.18792299999999962,-0.1873895000000001,-0.174817,-0.18105499999999974,-0.18985299999999983,-0.1762520000000003,-0.17011850000000006,-0.16142600000000007,-0.18757899999999994,-0.17461400000000005
0.21840599999999988,0.2277874999999998,0.20373200000000002,0.2072394999999998,-0.1885595,-0.20138350000000016,-0.19037199999999976,-0.18540299999999976,-0.18850900000000004,-0.20026699999999975,-0.19993399999999983,-0.20325749999999987,-0.195087,-0.18852500000000005,-0.1893609999999999,-0.20301750000000007
0.2127755,0.18865399999999988,0.2059635000000002,0.19148999999999994,-0.1881234999999999,-0.1900590000000002,-0.18804450000000017,-0.19846149999999985,-0.20389549999999979,-0.20121800000000012,-0.1999725000000001,-0.19421999999999984,-0.20461149999999995,-0.21227200000000002,-0.18801800000000024,-0.21028399999999992
0.19660600000000006,0.19252399999999992,0.2135444999999998,0.2051415000000001,-0.20970050000000007,-0.1978255,-0.1940615000000001,-0.1939550000000001,-0.1963410000000001,-0.18894500000000014,-0.1916230000000001,-0.19445899999999994,-0.21028400000000014,-0.20394849999999987,-0.20063500000000012,-0.19891199999999998
0.20286150000000003,0.20909100000000014,0.20238449999999997,0.20082100000000014,-0.1948034999999999,-0.19936299999999996,-0.2123250000000001,-0.20243750000000005,-0.2023585000000001,-0.20204,-0.1940345000000001,-0.21020450000000013,-0.19872650000000003,-0.19949499999999998,-0.21049600000000002,-0.18173550000000005
0.20193400000000006,0.192577,0.2043195,0.20161600000000002,-0.19040349999999995,-0.1971624999999999,-0.20177500000000004,-0.1971894999999999,-0.18647999999999998,-0.20119200000000004,-0.19406100000000004,-0.18894499999999992,-0.1881234999999999,-0.18817700000000004,-0.21158299999999985,-0.1921265000000001
0.2012449999999999,0.19631449999999995,0.18504849999999995,0.19421999999999984,-0.22422699999999995,-0.21288149999999995,-0.20776549999999983,-0.20084750000000007,-0.20015799999999984,-0.1924975,-0.19650049999999997,-0.20341849999999995,-0.2068645,-0.1939820000000001,-0.20633400000000002,-0.20940899999999996
0.2101249999999999,0.20264950000000015,0.2023315000000001,0.20779199999999998,-0.21524049999999995,-0.1940615000000001,-0.20962099999999984,-0.21306700000000012,-0.21760000000000002,-0.20341849999999995,-0.20675849999999985,-0.20254400000000006,-0.21569150000000015,-0.21826250000000003,-0.18886599999999998,-0.2134910000000001
0.19302750000000013,0.19912399999999986,0.2037104999999999,0.19907150000000007,-0.1859765,-0.1997605,-0.18274250000000003,-0.2009265,-0.19591650000000005,-0.21015150000000005,-0.20585699999999996,-0.1967915,-0.18926350000000003,-0.20887899999999981,-0.18669249999999993,-0.2066524999999999
0.19703000000000004,0.2071559999999999,0.1861625,0.19856800000000008,-0.19289500000000004,-0.2051679999999998,-0.19316,-0.19016499999999992,-0.18958150000000007,-0.19891199999999998,-0.21155650000000015,-0.19925649999999995,-0.1903499999999998,-0.1990185,-0.21221900000000016,-0.19883299999999982
0.19981349999999987,0.19432650000000007,0.20567150000000012,0.208163,-0.199681,-0.20023750000000007,-0.2135975000000001,-0.19872699999999988,-0.20702350000000003,-0.2004229999999998,-0.18918400000000002,-0.18719599999999992,-0.20548600000000006,-0.1881235000000001,-0.19912400000000008,-0.18984650000000003
0.18974049999999998,0.20111250000000003,0.20614849999999996,0.1955984999999999,-0.18889250000000002,-0.19164900000000007,-0.20458500000000013,-0.20776550000000005,-0.19480399999999998,-0.19239150000000005,-0.19533349999999994,-0.21277600000000008,-0.2048500000000001,-0.18470399999999998,-0.18780549999999996,-0.18852100000000005
0.1996015,0.2222655,0.19793149999999993,0.2080575,-0.21441900000000014,-0.1946445,-0.19763999999999993,-0.19872650000000003,-0.19835550000000002,-0.19599650000000013,-0.21932299999999993,-0.21407450000000006,-0.19106599999999996,-0.21349149999999995,-0.20233199999999996,-0.2062020000000001
0.20320650000000007,0.19241799999999998,0.20318000000000003,0.20516800000000002,-0.21730850000000002,-0.21675200000000006,-0.20355099999999993,-0.19172849999999997,-0.2198,-0.21044299999999994,-0.19416749999999994,-0.19236450000000005,-0.200052,-0.204638,-0.21068149999999997,-0.21712300000000007
0.20739450000000004,0.185844,0.2046905,0.194724,-0.18714299999999995,-0.20413399999999993,-0.18944899999999998,-0.20747400000000005,-0.19353149999999997,-0.19475049999999994,-0.18860050000000006,-0.19512149999999995,-0.21471099999999999,-0.198117,-0.2100185,-0.20718249999999994
0.20548599999999995,0.20739450000000004,0.18799100000000002,0.19567850000000003,-0.18629450000000003,-0.19954850000000002,-0.20363050000000005,-0.2019605,-0.19689749999999995,-0.20720900000000003,-0.2037365,-0.20758049999999995,-0.20143049999999996,-0.21415400000000007,-0.18669199999999997,-0.179562
0.1840945,0.1952275,0.19862050000000003,0.1886005,-0.20235800000000004,-0.18353800000000003,-0.20771250000000002,-0.187832,-0.21322600000000003,-0.20204000000000005,-0.20010499999999998,-0.20222600000000002,-0.17948199999999997,-0.19843500000000003,-0.20185449999999994,-0.18716900000000003
0.20286200000000004,0.21158299999999997,0.2074475,0.2029145,-0.21494949999999996,-0.20023749999999996,-0.1884155,-0.1957315,-0.1970035,-0.185102,-0.19384950000000006,-0.1846775,-0.19215300000000002,-0.19109249999999994,-0.20622850000000004,-0.20458449999999995
0.21813000000000002,0.214101,0.204691,0.21752049999999998,-0.20742099999999997,-0.2193495,-0.1950685,-0.2042935,-0.19225899999999999,-0.19944249999999997,-0.19885950000000002,-0.1967385,-0.21479050000000002,-0.20098000000000002,-0.203074,-0.2119275
0.20074099999999998,0.19427300000000003,0.19941599999999998,0.2096215,-0.188574,-0.188362,-0.20286149999999997,-0.204426,-0.19604950000000002,-0.20471699999999998,-0.20789799999999997,-0.21696400000000002,-0.21253700000000003,-0.2145515,-0.20089999999999997,-0.2034185
0.1828225,0.1869575,0.201775,0.203604,-0.1885745,-0.202146,-0.209224,-0.208773,-0.212113,-0.1955725,-0.212749,-0.205963,-0.207739,-0.1928685,-0.201245,-0.19292150000000002
0.202703,0.1943265,0.2050885,0.19498900000000002,-0.199204,-0.2062815,-0.21139750000000002,-0.204134,-0.2108935,-0.2064935,-0.210602,-0.1887065,-0.18915749999999998,-0.1829015,-0.198435,-0.21184799999999998
0.203312,0.20055550000000003,0.2024645,0.18208,-0.208561,-0.19835550000000002,-0.2031,-0.19859400000000002,-0.1933455,-0.209992,-0.19371649999999999,-0.1926565,-0.18194749999999998,-0.208269,-0.18952850000000002,-0.202862
0.20651999999999998,0.200423,0.1939285,0.2044785,-0.216036,-0.20985950000000003,-0.18913049999999998,-0.20204,-0.18796450000000003,-0.19676500000000002,-0.18515500000000001,-0.2126165,-0.2025965,-0.19999900000000004,-0.2046115,-0.19875299999999999
0.20739500000000002,0.2033125,0.19809000000000002,0.22104600000000002,-0.20280850000000003,-0.19811700000000002,-0.199893,-0.1978255,-0.205168,-0.19475049999999997,-0.2075805,-0.1983555,-0.21709599999999998,-0.20726250000000002,-0.21166199999999996,-0.198859
0.18258350000000007,0.207156,0.21418099999999995,0.200158,-0.19429999999999997,-0.19196749999999996,-0.2142075,-0.20882600000000007,-0.207978,-0.21264350000000004,-0.21237799999999996,-0.1953605,-0.20932950000000006,-0.21274899999999997,-0.19970749999999998,-0.202305
0.20683799999999997,0.21224550000000003,0.19027100000000002,0.18756699999999998,-0.20397549999999998,-0.199363,-0.18595,-0.18968749999999995,-0.19716250000000007,-0.1996015,-0.19960150000000004,-0.2095685,-0.196606,-0.19702999999999998,-0.18597700000000006,-0.20458500000000002
0.2104165,0.19090700000000005,0.1861355,0.18995300000000004,-0.19930949999999997,-0.192577,-0.19673850000000004,-0.18756699999999993,-0.20039649999999998,-0.19554549999999993,-0.18788500000000008,-0.19103950000000003,-0.18870699999999996,-0.18602950000000007,-0.20111250000000003,-0.191623
0.18441249999999998,0.1849424999999999,0.20723550000000002,0.20363050000000005,-0.19909750000000004,-0.201669,-0.20453200000000005,-0.21213950000000004,-0.19774599999999998,-0.2048500000000001,-0.19278849999999992,-0.19000550000000005,-0.192789,-0.18602949999999996,-0.20365699999999998,-0.20103249999999995
0.20280849999999995,0.2169375,0.21131750000000005,0.21139699999999995,-0.203233,-0.20840150000000002,-0.2017485,-0.20328599999999997,-0.19342550000000003,-0.18679849999999998,-0.1968709999999999,-0.21478999999999993,-0.19687100000000002,-0.21399499999999994,-0.19697699999999996,-0.2017485
0.20869349999999998,0.21025749999999999,0.19782549999999988,0.20760699999999987,-0.185844,-0.1950155,-0.20347149999999992,-0.1964205,-0.2107079999999999,-0.20848149999999988,-0.20074150000000002,-0.21465750000000006,-0.20363050000000005,-0.20249050000000002,-0.19697699999999996,-0.20811049999999998
0.19334600000000002,0.184863,0.20747399999999994,0.18942250000000005,-0.20779250000000005,-0.21351799999999999,-0.1909335000000001,-0.20755350000000006,-0.20651950000000008,-0.2120860000000001,-0.211901,-0.19355750000000005,-0.22202699999999986,-0.20418750000000008,-0.21280199999999994,-0.20532699999999993
0.19763949999999997,0.200874,0.20458500000000002,0.18531350000000013,-0.21076099999999987,-0.19713599999999998,-0.19946900000000012,-0.2011385,-0.18955500000000014,-0.19724200000000014,-0.20781850000000002,-0.19838199999999984,-0.1947770000000001,-0.1974545000000001,-0.21394199999999997,-0.2010860000000001
0.19122499999999998,0.20097999999999994,0.19480350000000013,0.20585750000000003,-0.1966325,-0.19403499999999996,-0.20079399999999992,-0.18987299999999996,-0.20593699999999981,-0.2001314999999999,-0.20349799999999996,-0.19172900000000004,-0.18595000000000006,-0.19888549999999983,-0.1852345000000002,-0.18868000000000018
0.20842850000000013,0.19347800000000004,0.18865350000000003,0.20291499999999996,-0.20029050000000015,-0.1947239999999999,-0.18987299999999996,-0.19419399999999998,-0.18987350000000003,-0.203233,-0.19795800000000008,-0.19276250000000017,-0.20291499999999996,-0.20278249999999987,-0.19755999999999996,-0.18260999999999994
0.21383599999999992,0.21667199999999998,0.19175549999999997,0.19528049999999997,-0.1892370000000001,-0.20357749999999997,-0.19469749999999997,-0.20148349999999993,-0.19976000000000016,-0.19003250000000005,-0.19901800000000014,-0.20818950000000003,-0.1964205000000001,-0.1992305000000001,-0.21274899999999985,-0.21195399999999998
0.20092699999999986,0.20604299999999998,0.20564500000000008,0.21208650000000007,-0.19345199999999996,-0.21916400000000014,-0.21844799999999998,-0.2062815,-0.21460449999999986,-0.20042300000000002,-0.198488,-0.20649349999999989,-0.21595649999999988,-0.21428650000000005,-0.19103950000000003,-0.2175205
0.20145650000000015,0.1927095000000001,0.20394849999999987,0.20644050000000003,-0.21012449999999983,-0.18929000000000018,-0.20593649999999997,-0.20580450000000017,-0.19467100000000004,-0.20760650000000003,-0.19477699999999998,-0.21314699999999998,-0.2090114999999999,-0.195519,-0.19294800000000012,-0.19803749999999987
0.1945650000000001,0.19416699999999998,0.2036039999999999,0.18963449999999993,-0.21412750000000003,-0.18764650000000005,-0.20572499999999994,-0.19488300000000014,-0.19273600000000002,-0.18462449999999997,-0.19639399999999996,-0.19217949999999995,-0.19785200000000014,-0.19509500000000002,-0.19795800000000008,-0.18266300000000002
0.18669249999999993,0.20158949999999987,0.20275600000000016,0.19098649999999995,-0.20575100000000002,-0.20991249999999995,-0.19891250000000005,-0.20813649999999995,-0.19771949999999983,-0.20575100000000002,-0.20858749999999993,-0.1835644999999999,-0.21068149999999997,-0.21179499999999996,-0.20712949999999997,-0.2010860000000001
0.20872000000000002,0.20204050000000007,0.19379650000000015,0.19509500000000002,-0.18992600000000004,-0.2094625000000001,-0.19559850000000023,-0.21092,-0.19427299999999992,-0.20341849999999995,-0.21049600000000002,-0.20575100000000002,-0.1845184999999998,-0.20230500000000018,-0.2128285000000001,-0.21094650000000015
0.1926165000000002,0.19072449999999996,0.1843300000000001,0.2007325000000002,-0.19016800000000011,-0.20086599999999977,-0.2202354999999998,-0.195778,-0.22130099999999997,-0.21451249999999988,-0.2096214999999999,-0.2154799999999999,-0.206345,-0.20447599999999988,-0.20463850000000017,-0.20956400000000008
0.1744690000000002,0.18308599999999986,0.18557899999999972,0.1756859999999998,-0.23981799999999986,-0.21893249999999975,-0.2108844999999997,-0.23120949999999985,-0.22743500000000005,-0.2376980000000002,-0.2138119999999999,-0.22054699999999983,-0.23796499999999998,-0.21703099999999997,-0.2113035000000001,-0.23394899999999996
0.18093249999999994,0.17462450000000018,0.18726699999999985,0.1720379999999997,-0.2502550000000001,-0.2402270000000004,-0.23153400000000035,-0.22895300000000018,-0.23171199999999992,-0.20759149999999993,-0.22423550000000025,-0.23221650000000027,-0.2329880000000002,-0.23005050000000038,-0.23444149999999997,-0.22779550000000004
0.18697699999999973,0.16839550000000036,0.179481,0.1810915000000004,-0.21346599999999993,-0.21426699999999999,-0.22491800000000017,-0.22117999999999993,-0.22414650000000025,-0.2202305,-0.23215699999999995,-0.22471050000000004,-0.226194,-0.23423399999999983,-0.22672800000000004,-0.21554249999999975
0.1800354999999998,0.18542000000000014,0.17016399999999976,0.1752579999999999,-0.20435749999999997,-0.20913449999999978,-0.2203195,-0.2225444999999997,-0.214534,-0.22758800000000035,-0.226016,-0.21447499999999975,-0.21420749999999966,-0.20213249999999983,-0.21640349999999975,-0.2265204999999999
0.17509949999999996,0.18399399999999977,0.17781800000000025,0.1969274999999997,-0.21281300000000014,-0.2344710000000001,-0.23583599999999993,-0.22094250000000004,-0.21978549999999997,-0.2255704999999999,-0.2085705,-0.21791600000000022,-0.2028150000000002,-0.2111814999999999,-0.23298799999999975,-0.21509750000000016
0.1712195000000003,0.17156249999999984,0.18259550000000013,0.17689400000000033,-0.2436094999999998,-0.2357174999999998,-0.21622499999999967,-0.23159350000000023,-0.23278050000000006,-0.24076149999999963,-0.22177299999999978,-0.2335514999999999,-0.2194295000000004,-0.2334035000000001,-0.2354799999999999,-0.21649200000000013
0.18072200000000027,0.18053700000000017,0.18774250000000015,0.17045399999999988,-0.23209800000000014,-0.2260749999999998,-0.22011150000000024,-0.21263500000000013,-0.2347085,-0.22708400000000006,-0.23108900000000032,-0.23672650000000006,-0.2314449999999999,-0.23794249999999995,-0.22135749999999987,-0.2352129999999999
0.1894054999999999,0.17607649999999975,0.18375699999999995,0.183678,-0.22328599999999987,-0.21942900000000032,-0.23524250000000002,-0.23034700000000008,-0.21156700000000006,-0.22468050000000028,-0.2159880000000003,-0.22515500000000044,-0.23147450000000003,-0.23696349999999988,-0.20990550000000008,-0.23494599999999988
0.17082350000000002,0.1849974999999997,0.15593749999999984,0.17341050000000013,-0.2225444999999997,-0.229962,-0.2286564999999996,-0.22862649999999984,-0.21732299999999993,-0.214445,-0.226016,-0.22476949999999984,-0.22316750000000019,-0.21850950000000013,-0.21996349999999998,-0.21441549999999987
